Word,Subject,LogRT,Trial,OrthLength,LogFrequency
grot,S26,6.68959926917897,126,4,3.66356164612965
grot,S16,6.8351845861473,208,4,3.66356164612965
grot,S48,7.95542508891267,197,4,3.66356164612965
grot,S21,7.2991214627108,340,4,3.66356164612965
grot,S47,7.63578686139558,350,4,3.66356164612965
grot,S76,7.85166117788927,174,4,3.66356164612965
grot,S12,6.97541392745595,173,4,3.66356164612965
grot,S40,7.88382321489215,81,4,3.66356164612965
grot,S65,6.92951677076365,280,4,3.66356164612965
grot,S7,7.82164312623998,379,4,3.66356164612965
grot,S72,6.8690144506657,316,4,3.66356164612965
grot,S73,7.64778604544093,176,4,3.66356164612965
grot,S43,7.73630709654828,376,4,3.66356164612965
grot,S70,6.8741984954533,365,4,3.66356164612965
grot,S54,7.50823877467866,133,4,3.66356164612965
grot,S57,7.39018142822643,316,4,3.66356164612965
grot,S52,7.06133436691044,167,4,3.66356164612965
grot,S39,7.82724090175281,339,4,3.66356164612965
grot,S68,7.10414409298753,200,4,3.66356164612965
grot,S53,7.43602781635185,290,4,3.66356164612965
grot,S58,7.1906760343322,146,4,3.66356164612965
grot,S75,7.10906213568717,166,4,3.66356164612965
grot,S59,5.68017260901707,382,4,3.66356164612965
grot,S46,6.61069604471776,127,4,3.66356164612965
grot,S64,7.38087903556412,202,4,3.66356164612965
grot,S71,7.16549347506085,178,4,3.66356164612965
grot,S66,7.99799931797973,176,4,3.66356164612965
grot,S28,7.67647364638916,208,4,3.66356164612965
grot,S63,6.80239476332431,328,4,3.66356164612965
grot,S3,7.34342622914737,174,4,3.66356164612965
grot,S69,6.62273632394984,141,4,3.66356164612965
grot,S10,7.65633716643018,346,4,3.66356164612965
grot,S61,7.04490511712937,325,4,3.66356164612965
grot,S62,7.44658509915773,147,4,3.66356164612965
grot,S15,6.78897174299217,134,4,3.66356164612965
grot,S32,7.0833878476253,208,4,3.66356164612965
grot,S60,7.2115567333138,202,4,3.66356164612965
grot,S74,6.51767127291227,344,4,3.66356164612965
grot,S49,7.24992553671799,322,4,3.66356164612965
grot,S2,7.69666708152646,152,4,3.66356164612965
grot,S14,7.87473912517181,176,4,3.66356164612965
grot,S27,7.8898337513943,377,4,3.66356164612965
grot,S33,6.83840520084734,333,4,3.66356164612965
grot,S8,7.99361999482774,167,4,3.66356164612965
grot,S22,6.95749737087695,202,4,3.66356164612965
grot,S30,8.0545226095373,176,4,3.66356164612965
grot,S51,7.0884087786754,342,4,3.66356164612965
grot,S77,6.2363695902037,393,4,3.66356164612965
grot,S35,7.4277388405329,353,4,3.66356164612965
hijgen,S33,7.80588204022862,25,6,4.87519732320115
hijgen,S59,7.42297125104942,351,6,4.87519732320115
hijgen,S73,7.36201055125973,200,6,4.87519732320115
hijgen,S34,6.10031895202006,200,6,4.87519732320115
hijgen,S61,7.13409372119287,41,6,4.87519732320115
hijgen,S58,7.2211050981825,175,6,4.87519732320115
hijgen,S32,7.65775527113487,506,6,4.87519732320115
hijgen,S48,7.1693500166706,506,6,4.87519732320115
hijgen,S78,8.15679704667565,24,6,4.87519732320115
hijgen,S51,7.64826303090192,313,6,4.87519732320115
hijgen,S29,8.03040956213048,30,6,4.87519732320115
hijgen,S49,7.15383380157884,24,6,4.87519732320115
hijgen,S52,7.0184017990692,439,6,4.87519732320115
hijgen,S40,7.54115245513631,114,6,4.87519732320115
hijgen,S62,7.60986220091355,175,6,4.87519732320115
hijgen,S14,7.72356247227797,200,6,4.87519732320115
hijgen,S67,7.65302041380419,342,6,4.87519732320115
hijgen,S79,8.04237800517328,25,6,4.87519732320115
hijgen,S63,7.47477218239787,301,6,4.87519732320115
hijgen,S65,7.29097477814298,22,6,4.87519732320115
hijgen,S12,7.02731451403978,439,6,4.87519732320115
hijgen,S70,7.05098944706805,337,6,4.87519732320115
hijgen,S75,7.2254814727823,436,6,4.87519732320115
hijgen,S2,7.3132203870903,181,6,4.87519732320115
hijgen,S39,7.18235211188526,29,6,4.87519732320115
hijgen,S47,6.97914527506881,319,6,4.87519732320115
hijgen,S10,7.4277388405329,317,6,4.87519732320115
hijgen,S69,7.04315991598834,170,6,4.87519732320115
hijgen,S27,7.79770203551669,345,6,4.87519732320115
hijgen,S3,6.82328612235569,486,6,4.87519732320115
hijgen,S54,6.9782137426307,162,6,4.87519732320115
hijgen,S31,7.34407285057307,342,6,4.87519732320115
hijgen,S43,7.71824095195932,346,6,4.87519732320115
hijgen,S20,7.57712193087668,200,6,4.87519732320115
hijgen,S77,7.11720550316434,354,6,4.87519732320115
hijgen,S66,7.73718007783463,200,6,4.87519732320115
hijgen,S68,7.94058382710424,503,6,4.87519732320115
hijgen,S13,7.53262361878879,28,6,4.87519732320115
hijgen,S46,6.71659477352098,152,6,4.87519732320115
hijgen,S71,7.49886973397693,462,6,4.87519732320115
hijgen,S7,7.5973963202128,348,6,4.87519732320115
hijgen,S57,7.09174211509515,23,6,4.87519732320115
hijgen,S26,6.52209279817015,154,6,4.87519732320115
hijgen,S74,6.83410873881384,313,6,4.87519732320115
hijgen,S21,7.41997992366183,311,6,4.87519732320115
hijsen,S35,7.4312996751559,198,6,3.58351893845611
hijsen,S47,7.01301578963963,190,6,3.58351893845611
hijsen,S57,6.89669433162271,260,6,3.58351893845611
hijsen,S32,7.79605797431612,257,6,3.58351893845611
hijsen,S54,7.21744343169653,281,6,3.58351893845611
hijsen,S79,7.46965417293213,272,6,3.58351893845611
hijsen,S49,7.00306545878646,257,6,3.58351893845611
hijsen,S75,6.90875477931522,217,6,3.58351893845611
hijsen,S22,7.40671073017764,257,6,3.58351893845611
hijsen,S73,7.50439155916124,325,6,3.58351893845611
hijsen,S74,7.33498187887181,192,6,3.58351893845611
hijsen,S71,7.56837926783652,236,6,3.58351893845611
hijsen,S53,6.96034772910131,238,6,3.58351893845611
hijsen,S15,7.28069719538474,289,6,3.58351893845611
hijsen,S12,7.6138186848086304,227,6,3.58351893845611
hijsen,S29,7.70571282389443,272,6,3.58351893845611
hijsen,S40,7.57147364885127,369,6,3.58351893845611
hijsen,S77,7.87549929244521,213,6,3.58351893845611
hijsen,S34,5.76205138278018,331,6,3.58351893845611
hijsen,S69,6.98471632011827,308,6,3.58351893845611
hijsen,S18,7.13249755166004,266,6,3.58351893845611
hijsen,S21,7.02908756414966,185,6,3.58351893845611
hijsen,S16,8.19146305132693,257,6,3.58351893845611
hijsen,S46,7.18462915271731,266,6,3.58351893845611
hijsen,S61,7.0475172213573,272,6,3.58351893845611
hijsen,S14,7.78945456608667,330,6,3.58351893845611
hijsen,S70,5.78689738136671,214,6,3.58351893845611
hijsen,S31,7.67832635650689,205,6,3.58351893845611
hijsen,S3,7.3031700512368,236,6,3.58351893845611
hijsen,S58,7.41758040241454,301,6,3.58351893845611
hijsen,S60,7.43366654016617,257,6,3.58351893845611
hijsen,S51,7.59538727885397,187,6,3.58351893845611
hijsen,S64,7.2841348061952,257,6,3.58351893845611
hijsen,S76,6.17378610390194,334,6,3.58351893845611
hijsen,S7,8.19367666595524,217,6,3.58351893845611
hijsen,S13,7.646353722446,274,6,3.58351893845611
hijsen,S52,7.44949800538285,223,6,3.58351893845611
hijsen,S63,7.16472037877186,183,6,3.58351893845611
hijsen,S72,7.8991534833431,260,6,3.58351893845611
hijsen,S27,7.80302664363222,217,6,3.58351893845611
hijsen,S43,8.1193985896123,212,6,3.58351893845611
hijsen,S48,7.6774004305148,257,6,3.58351893845611
hijsen,S62,7.64539769942863,313,6,3.58351893845611
horizon,S22,7.75147531802146,437,7,3.73766961828337
horizon,S52,7.20191631753163,367,7,3.73766961828337
horizon,S63,7.41457288135059,350,7,3.73766961828337
horizon,S68,7.24992553671799,423,7,3.73766961828337
horizon,S46,7.43543801981455,105,7,3.73766961828337
horizon,S57,7.49886973397693,101,7,3.73766961828337
horizon,S51,7.81802793853073,369,7,3.73766961828337
horizon,S74,6.9037472575846,367,7,3.73766961828337
horizon,S76,7.88344635413774,142,7,3.73766961828337
horizon,S78,7.91717198884578,100,7,3.73766961828337
horizon,S48,7.55276208421415,425,7,3.73766961828337
horizon,S77,7.52456122628536,425,7,3.73766961828337
horizon,S58,7.79729127354747,118,7,3.73766961828337
horizon,S62,7.92804560087478,121,7,3.73766961828337
horizon,S61,6.88448665204278,138,7,3.73766961828337
horizon,S13,7.40367029001237,114,7,3.73766961828337
horizon,S21,8.09009578318096,365,7,3.73766961828337
horizon,S60,6.12905021006055,430,7,3.73766961828337
horizon,S72,7.82084087990734,100,7,3.73766961828337
horizon,S54,7.2152399787301,109,7,3.73766961828337
horizon,S26,7.60688453121963,104,7,3.73766961828337
horizon,S75,6.96885037834195,363,7,3.73766961828337
horizon,S47,7.5005294853953,374,7,3.73766961828337
horizon,S30,7.49609734517596,148,7,3.73766961828337
horizon,S65,7.38398945797851,88,7,3.73766961828337
horizon,S14,7.6182510978767,147,7,3.73766961828337
horizon,S67,7.49554194388426,408,7,3.73766961828337
horizon,S49,6.77764659363512,94,7,3.73766961828337
horizon,S73,7.85979918056211,147,7,3.73766961828337
horizon,S59,6.92755790627832,411,7,3.73766961828337
horizon,S53,7.22256601882217,96,7,3.73766961828337
horizon,S12,7.44073370738926,370,7,3.73766961828337
horizon,S28,6.63987583382654,436,7,3.73766961828337
horloge,S71,7.75448154747038,231,7,4.20469261939097
horloge,S37,7.32974968904151,247,7,4.20469261939097
horloge,S58,7.83636976054512,476,7,4.20469261939097
horloge,S74,7.81399567500279,17,7,4.20469261939097
horloge,S47,7.83834331555712,15,7,4.20469261939097
horloge,S35,7.88269220628903,18,7,4.20469261939097
horloge,S32,7.91425227874244,253,7,4.20469261939097
horloge,S51,7.34213173058472,15,7,4.20469261939097
horloge,S65,7.23056315340929,230,7,4.20469261939097
horloge,S46,6.98841318199959,421,7,4.20469261939097
horloge,S63,7.10249935577465,18,7,4.20469261939097
horloge,S72,7.36833968631138,264,7,4.20469261939097
horloge,S64,7.9352295398169,253,7,4.20469261939097
horloge,S77,7.86249719723055,20,7,4.20469261939097
horloge,S75,6.86693328446188,213,7,4.20469261939097
horloge,S28,7.28619171470238,253,7,4.20469261939097
horloge,S53,7.14045304310116,242,7,4.20469261939097
horloge,S76,6.93147180559945,512,7,4.20469261939097
horloge,S26,6.98286275146894,455,7,4.20469261939097
horloge,S13,7.65396918047877,278,7,4.20469261939097
horloge,S21,7.17625453201714,18,7,4.20469261939097
horloge,S31,7.79893331004122,18,7,4.20469261939097
horloge,S10,7.05531284333975,16,7,4.20469261939097
horloge,S52,7.4593388952203,219,7,4.20469261939097
horloge,S61,6.82328612235569,276,7,4.20469261939097
horloge,S70,7.7944112057266,17,7,4.20469261939097
horloge,S57,7.24708058458576,264,7,4.20469261939097
horloge,S12,7.12929754892937,223,7,4.20469261939097
insekt,S74,6.87005341179813,87,6,3.91202300542815
insekt,S46,7.9672801789422,361,6,3.91202300542815
insekt,S37,7.26403014289953,184,6,3.91202300542815
insekt,S28,7.1906760343322,203,6,3.91202300542815
insekt,S49,7.57609734062311,329,6,3.91202300542815
insekt,S68,7.6425241342329,193,6,3.91202300542815
insekt,S2,7.67600993202889,428,6,3.91202300542815
insekt,S21,7.07834157955767,88,6,3.91202300542815
insekt,S66,7.54009032014532,454,6,3.91202300542815
insekt,S69,7.0475172213573,422,6,3.91202300542815
insekt,S77,7.99429498641598,95,6,3.91202300542815
insekt,S14,7.5422134631934,454,6,3.91202300542815
insekt,S71,7.5579949585308,172,6,3.91202300542815
insekt,S61,6.97260625130175,331,6,3.91202300542815
insekt,S59,7.4383835300443,113,6,3.91202300542815
insekt,S70,6.55393340402581,96,6,3.91202300542815
insekt,S47,7.56268124672188,84,6,3.91202300542815
insekt,S60,7.67182679787878,195,6,3.91202300542815
insekt,S20,8.24328252304838,454,6,3.91202300542815
insekt,S75,7.39878627541995,160,6,3.91202300542815
insekt,S57,8.11701408773731,322,6,3.91202300542815
insekt,S26,6.97541392745595,387,6,3.91202300542815
insekt,S52,7.35372233039963,161,6,3.91202300542815
insekt,S15,7.43779512167193,394,6,3.91202300542815
insekt,S72,7.6314316645769,322,6,3.91202300542815
insekt,S22,7.71333788887187,196,6,3.91202300542815
insekt,S76,6.41017488196617,454,6,3.91202300542815
insekt,S63,7.5137092478397,84,6,3.91202300542815
insekt,S3,7.11963563801764,169,6,3.91202300542815
insekt,S10,7.24351297466548,85,6,3.91202300542815
insekt,S32,7.47022413589997,203,6,3.91202300542815
insekt,S62,7.5569505720129,428,6,3.91202300542815
insekt,S31,7.24921505711439,89,6,3.91202300542815
insekt,S53,7.6231530684769,295,6,3.91202300542815
insekt,S78,7.4599147662411,339,6,3.91202300542815
insekt,S73,7.60339933974067,450,6,3.91202300542815
insekt,S65,7.42535788702715,285,6,3.91202300542815
insekt,S51,8.03008409426756,82,6,3.91202300542815
insekt,S34,6.11146733950268,454,6,3.91202300542815
jagen,S48,7.33823815006559,137,5,4.56434819146784
jagen,S28,7.3004728142678,144,5,4.56434819146784
jagen,S57,7.4205789054108,374,5,4.56434819146784
jagen,S69,6.62804137617953,505,5,4.56434819146784
jagen,S12,6.71780469502369,119,5,4.56434819146784
jagen,S58,7.16006920759613,485,5,4.56434819146784
jagen,S22,6.88653164253051,139,5,4.56434819146784
jagen,S71,7.63288550539513,121,5,4.56434819146784
jagen,S14,7.85554467791566,520,5,4.56434819146784
jagen,S74,7.06987412845857,8,5,4.56434819146784
jagen,S67,7.3031700512368,9,5,4.56434819146784
jagen,S32,7.39079852173568,148,5,4.56434819146784
jagen,S18,6.58063913728495,401,5,4.56434819146784
jagen,S47,7.46965417293213,7,5,4.56434819146784
jagen,S13,7.67415292128168,399,5,4.56434819146784
jagen,S72,8.07215530818825,372,5,4.56434819146784
jagen,S63,6.58202513889283,10,5,4.56434819146784
jagen,S35,6.87005341179813,8,5,4.56434819146784
jagen,S10,7.19142933003638,7,5,4.56434819146784
jagen,S33,7.04403289727469,391,5,4.56434819146784
jagen,S75,6.5875500148248,116,5,4.56434819146784
jagen,S70,7.33888813383888,7,5,4.56434819146784
jagen,S77,7.3460102099133,9,5,4.56434819146784
jagen,S3,6.55677835615804,120,5,4.56434819146784
jagen,S61,6.69703424766648,379,5,4.56434819146784
jagen,S46,6.62273632394984,429,5,4.56434819146784
jagen,S62,7.85593219971861,508,5,4.56434819146784
jagen,S15,7.35500192110526,471,5,4.56434819146784
jagen,S53,6.78445706263764,343,5,4.56434819146784
jagen,S64,7.31455283232408,140,5,4.56434819146784
jagen,S51,7.4736371084962,7,5,4.56434819146784
jagen,S65,6.84906628263346,330,5,4.56434819146784
jagen,S20,6.09582456243222,520,5,4.56434819146784
jagen,S78,7.10906213568717,390,5,4.56434819146784
jagen,S26,6.61204103483309,464,5,4.56434819146784
jagen,S30,7.8898337513943,520,5,4.56434819146784
jagen,S31,7.24850407237061,8,5,4.56434819146784
jagen,S16,7.75405263903576,162,5,4.56434819146784
jagen,S54,7.62168499872461,467,5,4.56434819146784
jagen,S52,7.25770767716004,116,5,4.56434819146784
jagen,S21,7.70391020961631,9,5,4.56434819146784
jagen,S40,6.13556489108174,561,5,4.56434819146784
jagen,S76,7.85438121065236,520,5,4.56434819146784
jagen,S43,8.17301131172497,8,5,4.56434819146784
jagen,S60,7.4383835300443,141,5,4.56434819146784
juichen,S35,7.68386398025643,13,7,4.15888308335967
juichen,S47,7.51588908521513,10,7,4.15888308335967
juichen,S65,7.30921236569276,389,7,4.15888308335967
juichen,S32,7.78447323573647,75,7,4.15888308335967
juichen,S40,7.84502441724148,558,7,4.15888308335967
juichen,S53,7.18765716411496,407,7,4.15888308335967
juichen,S68,7.20042489294496,71,7,4.15888308335967
juichen,S71,7.29844510150815,61,7,4.15888308335967
juichen,S33,6.8134445995109,460,7,4.15888308335967
juichen,S70,6.81783057145415,12,7,4.15888308335967
juichen,S54,6.82001636467413,463,7,4.15888308335967
juichen,S16,7.81075811652936,81,7,4.15888308335967
juichen,S12,6.89264164117209,60,7,4.15888308335967
juichen,S69,6.96318998587024,501,7,4.15888308335967
juichen,S52,7.15695636461564,59,7,4.15888308335967
juichen,S57,7.10578612948127,440,7,4.15888308335967
juichen,S62,7.53529670244409,504,7,4.15888308335967
juichen,S21,7.20489251020467,13,7,4.15888308335967
juichen,S15,7.39939808333135,466,7,4.15888308335967
juichen,S61,6.64248680136726,440,7,4.15888308335967
juichen,S74,7.14519613499717,11,7,4.15888308335967
juichen,S73,7.7848892956551,517,7,4.15888308335967
juichen,S26,6.70196036600254,461,7,4.15888308335967
juichen,S46,7.028201432058,426,7,4.15888308335967
juichen,S10,7.06646697013696,11,7,4.15888308335967
juichen,S20,6.11368217983223,517,7,4.15888308335967
juichen,S3,7.59085212368858,60,7,4.15888308335967
juichen,S22,8.19007704971905,72,7,4.15888308335967
juichen,S51,7.59940133341582,10,7,4.15888308335967
juichen,S75,6.97541392745595,61,7,4.15888308335967
juichen,S8,7.87473912517181,517,7,4.15888308335967
juichen,S63,7.91571319938212,13,7,4.15888308335967
juichen,S27,8.26410576372896,15,7,4.15888308335967
juichen,S28,7.33953769540767,72,7,4.15888308335967
kanon,S72,7.61085279039525,424,5,4.15888308335967
kanon,S21,7.07242190053737,90,5,4.15888308335967
kanon,S73,7.84619881549743,448,5,4.15888308335967
kanon,S75,7.02197642307216,73,5,4.15888308335967
kanon,S64,7.59287028784482,86,5,4.15888308335967
kanon,S7,8.2725706084249,113,5,4.15888308335967
kanon,S58,6.93244789157251,403,5,4.15888308335967
kanon,S46,7.5109777520141,359,5,4.15888308335967
kanon,S31,7.41457288135059,92,5,4.15888308335967
kanon,S33,7.02286808608264,444,5,4.15888308335967
kanon,S63,6.70196036600254,86,5,4.15888308335967
kanon,S59,7.02108396428914,115,5,4.15888308335967
kanon,S47,7.76259604854007,86,5,4.15888308335967
kanon,S26,7.8811822022271,384,5,4.15888308335967
kanon,S52,7.44716835960004,70,5,4.15888308335967
kanon,S51,8.26410576372896,84,5,4.15888308335967
kanon,S77,7.56837926783652,98,5,4.15888308335967
kanon,S16,6.58479139238572,98,5,4.15888308335967
kanon,S69,6.63331843328038,420,5,4.15888308335967
kanon,S13,5.62401750618734,460,5,4.15888308335967
kanon,S10,7.03878354138854,87,5,4.15888308335967
kanon,S34,6.44888939414686,452,5,4.15888308335967
kanon,S48,7.93236215433975,79,5,4.15888308335967
kanon,S70,7.81197342962202,98,5,4.15888308335967
kanon,S32,7.77401507725073,89,5,4.15888308335967
kanon,S14,7.65822752616135,452,5,4.15888308335967
kanon,S61,6.65672652417839,427,5,4.15888308335967
kanon,S8,7.78030308790837,451,5,4.15888308335967
kanon,S74,6.91473089271856,89,5,4.15888308335967
kanon,S28,7.49886973397693,86,5,4.15888308335967
kanon,S12,6.96602418710611,73,5,4.15888308335967
kanon,S76,6.20657592672493,452,5,4.15888308335967
kanon,S20,8.19257047115217,452,5,4.15888308335967
kanon,S79,7.71735127218533,460,5,4.15888308335967
kanon,S30,7.8268420981583,452,5,4.15888308335967
kanon,S54,7.78155595923534,383,5,4.15888308335967
kanon,S57,8.05515773181968,425,5,4.15888308335967
kanon,S2,7.70029520342012,426,5,4.15888308335967
kanon,S71,7.89282552625112,73,5,4.15888308335967
kanon,S78,7.43425738213314,441,5,4.15888308335967
kanon,S60,7.6246189861594,87,5,4.15888308335967
kanon,S65,7.13169851046691,376,5,4.15888308335967
kanon,S53,6.57507584059962,394,5,4.15888308335967
karton,S48,7.25700270709207,9,6,4.20469261939097
karton,S18,7.23633934275434,514,6,4.20469261939097
karton,S47,8.22013395715186,356,6,4.20469261939097
karton,S70,7.5137092478397,372,6,4.20469261939097
karton,S16,7.70120018085745,11,6,4.20469261939097
karton,S57,7.44541755670169,493,6,4.20469261939097
karton,S40,8.0106915391303,74,6,4.20469261939097
karton,S35,7.34471905414967,358,6,4.20469261939097
karton,S52,7.1785454837637,8,6,4.20469261939097
karton,S58,7.77737360265786,139,6,4.20469261939097
karton,S63,7.24779258176785,333,6,4.20469261939097
karton,S54,7.37588214821501,127,6,4.20469261939097
karton,S2,7.3004728142678,145,6,4.20469261939097
karton,S69,6.87626461189077,135,6,4.20469261939097
karton,S43,7.59789795052178,384,6,4.20469261939097
karton,S37,7.83082299513532,10,6,4.20469261939097
karton,S51,7.69984240739699,350,6,4.20469261939097
karton,S62,7.75276480885133,141,6,4.20469261939097
karton,S74,7.1276936993474,349,6,4.20469261939097
karton,S46,6.81454289725996,122,6,4.20469261939097
karton,S21,6.95749737087695,347,6,4.20469261939097
karton,S68,7.47193207824512,11,6,4.20469261939097
karton,S12,6.78558764500793,9,6,4.20469261939097
karton,S15,7.11882624906208,127,6,4.20469261939097
karton,S71,7.88683299895506,8,6,4.20469261939097
karton,S8,8.10288913464087,160,6,4.20469261939097
karton,S28,7.37023064180708,11,6,4.20469261939097
karton,S26,6.67329796776765,121,6,4.20469261939097
karton,S64,7.84227877911735,11,6,4.20469261939097
karton,S30,7.9208096792886,171,6,4.20469261939097
karton,S59,7.42476176182321,389,6,4.20469261939097
karton,S61,6.79682371827486,490,6,4.20469261939097
karton,S10,7.59890045687141,351,6,4.20469261939097
karton,S66,8.19422930481982,171,6,4.20469261939097
karton,S33,7.09920174355309,519,6,4.20469261939097
karton,S13,7.43070708254597,519,6,4.20469261939097
karton,S60,7.51534457118044,11,6,4.20469261939097
karton,S3,7.00306545878646,9,6,4.20469261939097
karton,S75,7.20117088328168,9,6,4.20469261939097
karton,S32,7.72444664563354,10,6,4.20469261939097
karwei,S7,7.84424071814181,440,6,3.2188758248682
karwei,S10,8.0734029689864,394,6,3.2188758248682
karwei,S70,7.91971976092457,418,6,3.2188758248682
karwei,S72,7.61332497954064,506,6,3.2188758248682
karwei,S71,7.79729127354747,2,6,3.2188758248682
karwei,S27,7.82564473221999,438,6,3.2188758248682
karwei,S65,7.80261806344267,446,6,3.2188758248682
karwei,S2,7.74413662762799,98,6,3.2188758248682
karwei,S60,7.9098566672694,2,6,3.2188758248682
karwei,S59,7.18614430452233,440,6,3.2188758248682
karwei,S39,7.70975686445416,525,6,3.2188758248682
karwei,S35,7.52185925220163,404,6,3.2188758248682
karwei,S8,8.12058871174027,104,6,3.2188758248682
karwei,S58,7.08422642209792,91,6,3.2188758248682
karwei,S69,7.31055015853442,90,6,3.2188758248682
karwei,S73,7.57763383260273,114,6,3.2188758248682
karwei,S31,7.87207397986687,424,6,3.2188758248682
karwei,S13,7.06731984865348,525,6,3.2188758248682
karwei,S3,7.01211529430638,2,6,3.2188758248682
karwei,S54,7.96797317966293,85,6,3.2188758248682
karwei,S57,7.83755436088108,499,6,3.2188758248682
karwei,S21,7.5207764150628,388,6,3.2188758248682
karwei,S75,7.36518012602101,3,6,3.2188758248682
karwei,S15,7.50988306115491,82,6,3.2188758248682
karwei,S74,7.9218984110238,392,6,3.2188758248682
karwei,S52,7.68662133494462,2,6,3.2188758248682
karwei,S43,7.25063551189868,431,6,3.2188758248682
karwei,S64,7.6182510978767,3,6,3.2188758248682
karwei,S40,7.99631723179675,13,6,3.2188758248682
karwei,S37,7.20191631753163,2,6,3.2188758248682
karwei,S32,8.04462627976734,2,6,3.2188758248682
karwei,S26,7.02286808608264,81,6,3.2188758248682
karwei,S61,7.11232744471091,496,6,3.2188758248682
karwei,S78,7.99226864327075,525,6,3.2188758248682
karwei,S48,7.64156444126097,2,6,3.2188758248682
karwei,S34,6.06378520868761,113,6,3.2188758248682
karwei,S16,8.0215845334551,2,6,3.2188758248682
karwei,S63,7.27655640271871,375,6,3.2188758248682
karwei,S12,7.20191631753163,2,6,3.2188758248682
karwei,S53,7.71868549519847,472,6,3.2188758248682
karwei,S51,7.21964204013074,395,6,3.2188758248682
karwei,S46,6.92067150424868,81,6,3.2188758248682
karwei,S62,7.89469085042562,96,6,3.2188758248682
kerel,S54,7.4121603349452,103,5,4.30406509320417
kerel,S46,6.95749737087695,99,5,4.30406509320417
kerel,S2,8.09162741160107,116,5,4.30406509320417
kerel,S74,6.91473089271856,374,5,4.30406509320417
kerel,S70,7.29437729928882,399,5,4.30406509320417
kerel,S16,7.74673290775362,454,5,4.30406509320417
kerel,S57,7.22620901010067,89,5,4.30406509320417
kerel,S78,7.71199650704767,87,5,4.30406509320417
kerel,S49,8.10681603894705,80,5,4.30406509320417
kerel,S22,8.11162807830774,453,5,4.30406509320417
kerel,S18,7.29979736675816,87,5,4.30406509320417
kerel,S35,7.59538727885397,384,5,4.30406509320417
kerel,S53,6.96979066990159,84,5,4.30406509320417
kerel,S12,7.29233717617388,383,5,4.30406509320417
kerel,S40,8.13153071060425,38,5,4.30406509320417
kerel,S29,7.98139158158007,101,5,4.30406509320417
kerel,S15,7.09589322109753,101,5,4.30406509320417
kerel,S7,7.95892649305011,418,5,4.30406509320417
kerel,S71,7.74586822979227,400,5,4.30406509320417
kerel,S43,8.20767442435528,411,5,4.30406509320417
kerel,S67,7.63046126178363,416,5,4.30406509320417
kerel,S51,7.37775890822787,376,5,4.30406509320417
kerel,S63,7.78572089653462,357,5,4.30406509320417
kerel,S21,7.7048119229326,371,5,4.30406509320417
kerel,S26,6.69950034016168,98,5,4.30406509320417
kerel,S65,6.91869521902047,76,5,4.30406509320417
kerel,S27,7.81520706218909,419,5,4.30406509320417
kerel,S73,7.77904864492556,139,5,4.30406509320417
kerel,S59,7.7106533235012,417,5,4.30406509320417
kerel,S75,6.80128303447162,376,5,4.30406509320417
kerel,S10,7.44600149832412,376,5,4.30406509320417
kerel,S20,7.00215595440362,145,5,4.30406509320417
kerel,S61,6.93731408122368,126,5,4.30406509320417
kerel,S3,6.79570577517351,421,5,4.30406509320417
kerel,S32,7.9885429827377,454,5,4.30406509320417
ketel,S14,7.9149830058484,422,5,3.49650756146648
ketel,S69,7.31521838975297,390,5,3.49650756146648
ketel,S47,7.2152399787301,116,5,3.49650756146648
ketel,S40,7.5847730776122,461,5,3.49650756146648
ketel,S68,7.64921631982063,376,5,3.49650756146648
ketel,S73,7.84502441724148,415,5,3.49650756146648
ketel,S21,7.6879971663930204,116,5,3.49650756146648
ketel,S53,6.82110747225646,137,5,3.49650756146648
ketel,S35,7.76641689801966,122,5,3.49650756146648
ketel,S18,7.93164402145431,146,5,3.49650756146648
ketel,S77,7.48155570190952,130,5,3.49650756146648
ketel,S15,7.26892012819372,363,5,3.49650756146648
ketel,S13,8.04590874227078,167,5,3.49650756146648
ketel,S27,7.7222347447096,137,5,3.49650756146648
ketel,S61,6.69332366826995,176,5,3.49650756146648
ketel,S30,7.1491315985574,427,5,3.49650756146648
ketel,S12,6.85329909318608,327,5,3.49650756146648
ketel,S71,8.04686951095958,343,5,3.49650756146648
ketel,S59,6.91174730025167,152,5,3.49650756146648
ketel,S65,7.23561914106675,127,5,3.49650756146648
ketel,S51,6.98564181763921,111,5,3.49650756146648
ketel,S62,8.14989054440242,396,5,3.49650756146648
ketel,S10,7.55485852104068,115,5,3.49650756146648
ketel,S63,7.51806418123308,112,5,3.49650756146648
ketel,S74,7.22983877815125,116,5,3.49650756146648
ketel,S49,6.91968384984741,141,5,3.49650756146648
ketel,S78,7.62168499872461,150,5,3.49650756146648
ketel,S22,7.98104975966596,380,5,3.49650756146648
ketel,S46,6.49978704065585,332,5,3.49650756146648
ketel,S28,7.18387071506245,383,5,3.49650756146648
ketel,S32,8.23057721714645,386,5,3.49650756146648
ketel,S72,7.58933582317062,145,5,3.49650756146648
ketel,S75,6.74993119378857,320,5,3.49650756146648
ketel,S52,7.13009851012558,324,5,3.49650756146648
ketel,S48,8.03365842788615,374,5,3.49650756146648
ketel,S54,7.63046126178363,355,5,3.49650756146648
ketel,S57,7.15929190479756,147,5,3.49650756146648
ketel,S60,8.0727793331695,376,5,3.49650756146648
kilo,S65,7.26473017792987,24,4,3.63758615972639
kilo,S61,6.84374994900622,45,4,3.63758615972639
